x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.6010030508041382,0.8627604842185974,-9.9288217825233e-07,0.5153476595878601,0.7956551313400269,-0.018197622150182724,0.4478999972343445,0.6928003430366516,-0.03365175053477287,0.4248100221157074,0.5882585644721985,-0.05409886687994003,0.45691412687301636,0.5403627753257751,-0.06914602965116501,0.497200071811676,0.523233950138092,0.0036130137741565704,0.466177374124527,0.45727214217185974,-0.037305887788534164,0.476122111082077,0.575552761554718,-0.057789839804172516,0.49667224287986755,0.617506206035614,-0.06682471185922623,0.5449041128158569,0.5129774212837219,-0.006978174671530724,0.5146315097808838,0.4604041278362274,-0.05071856826543808,0.5249566435813904,0.5933066010475159,-0.054874930530786514,0.5450831651687622,0.6216226816177368,-0.04708687588572502,0.5964173078536987,0.51161128282547,-0.0252886563539505,0.5666286945343018,0.4563134014606476,-0.06663291901350021,0.5710026025772095,0.5836034417152405,-0.047340117394924164,0.5885108709335327,0.6132728457450867,-0.023267529904842377,0.6514107584953308,0.5258870124816895,-0.04637414216995239,0.6193681955337524,0.45435643196105957,-0.06121743097901344,0.6114312410354614,0.5481250882148743,-0.038723595440387726,0.6225913763046265,0.5870764255523682,-0.01683017797768116,COPY
0.576382040977478,0.7693394422531128,-5.070407382845588e-07,0.4888174831867218,0.6847643256187439,-0.0181097574532032,0.4257008731365204,0.5778366923332214,-0.02701754868030548,0.4032691419124603,0.4625597894191742,-0.04090798646211624,0.4410984218120575,0.4167407751083374,-0.04826807975769043,0.46754077076911926,0.4330013692378998,0.02667645737528801,0.4454536736011505,0.34550634026527405,-0.008853510953485966,0.4579536020755768,0.45205700397491455,-0.02961583249270916,0.47084173560142517,0.5002114772796631,-0.037615057080984116,0.510668933391571,0.41539323329925537,0.02093718945980072,0.4893355667591095,0.3351444602012634,-0.01451144739985466,0.5067309737205505,0.4653290808200836,-0.0213729590177536,0.5208863615989685,0.5006835460662842,-0.014123816974461079,0.5588868260383606,0.405216783285141,0.006320918444544077,0.5369156002998352,0.32055845856666565,-0.025668859481811523,0.5473837852478027,0.44609135389328003,-0.008817980997264385,0.559137225151062,0.48704224824905396,0.014593128114938736,0.611213207244873,0.4131928086280823,-0.011616106145083904,0.5867554545402527,0.3270472586154938,-0.02245509810745716,0.5867640376091003,0.4119645655155182,-0.0027305560652166605,0.5952656865119934,0.45402899384498596,0.018661540001630783,COPY
0.5546276569366455,0.6754425764083862,-5.86240503253066e-07,0.4709455072879791,0.6089407205581665,-0.016541728749871254,0.4112607538700104,0.5187644958496094,-0.02852695807814598,0.39189794659614563,0.40830788016319275,-0.0464034378528595,0.4300752580165863,0.3415045440196991,-0.05880655720829964,0.44808974862098694,0.37228456139564514,0.02260415628552437,0.4260205924510956,0.2827845513820648,-0.017839796841144562,0.4378729462623596,0.38736599683761597,-0.04078221693634987,0.4542151391506195,0.44494161009788513,-0.04881647974252701,0.49097204208374023,0.3505673408508301,0.015072809532284737,0.4688650965690613,0.2572573721408844,-0.024282516911625862,0.4847436547279358,0.38783973455429077,-0.03094102069735527,0.5027047991752625,0.43721944093704224,-0.02312782220542431,0.5383942127227783,0.3377077877521515,-0.0012944641057401896,0.5171321034431458,0.2423817366361618,-0.038171786814928055,0.525987446308136,0.36883866786956787,-0.021787608042359352,0.5398910045623779,0.4244108200073242,0.0024750996381044388,0.5906603336334229,0.3425764739513397,-0.020377395674586296,0.564800500869751,0.2488890439271927,-0.034442804753780365,0.5628787875175476,0.3336935341358185,-0.015695538371801376,0.5715907216072083,0.38536351919174194,0.005134638864547014,COPY
0.5472858548164368,0.6283607482910156,-6.507478929052013e-07,0.4689285457134247,0.5791038870811462,-0.021464604884386063,0.40827131271362305,0.4945521056652069,-0.03751232475042343,0.38100963830947876,0.38990718126296997,-0.05891915038228035,0.4179377853870392,0.31751391291618347,-0.0750090554356575,0.4475821256637573,0.3449153006076813,0.013877181336283684,0.4221012592315674,0.24998073279857635,-0.029195871204137802,0.43514448404312134,0.3556881844997406,-0.05280537158250809,0.45166176557540894,0.41109681129455566,-0.06081124395132065,0.4902966022491455,0.326369047164917,0.008614681661128998,0.4659733474254608,0.22986559569835663,-0.03481296822428703,0.4804261028766632,0.3649841845035553,-0.042924072593450546,0.4976576864719391,0.4197010397911072,-0.03491147980093956,0.5361782908439636,0.31363245844841003,-0.005510563962161541,0.5108780264854431,0.21181002259254456,-0.0473971851170063,0.517368733882904,0.34650668501853943,-0.03391503170132637,0.5317772030830383,0.4139944016933441,-0.009528983384370804,0.5859294533729553,0.3143559396266937,-0.022165000438690186,0.5586040616035461,0.21560737490653992,-0.04091448709368706,0.5536568760871887,0.3016778230667114,-0.025844939053058624,0.5618441104888916,0.3615436553955078,-0.006234184838831425,COPY
0.5444215536117554,0.6123877167701721,-6.818939937147661e-07,0.469961553812027,0.5704445242881775,-0.025231795385479927,0.4108324944972992,0.478874534368515,-0.040300335735082626,0.38848912715911865,0.3726810812950134,-0.05880151689052582,0.4259874224662781,0.3041556775569916,-0.07152686268091202,0.449372261762619,0.33724069595336914,0.004473546519875526,0.42682746052742004,0.24626262485980988,-0.036634404212236404,0.4411390721797943,0.34910789132118225,-0.05737898871302605,0.4566672146320343,0.40635377168655396,-0.06419843435287476,0.49183326959609985,0.3161452114582062,0.0013640725519508123,0.47087690234184265,0.2260461002588272,-0.04019484296441078,0.4867240786552429,0.3603622019290924,-0.046011704951524734,0.5020930171012878,0.40820467472076416,-0.03713587298989296,0.537583589553833,0.30432823300361633,-0.01013088133186102,0.5167587399482727,0.20878858864307404,-0.05086011812090874,0.5234622359275818,0.3406957685947418,-0.03626527637243271,0.5360873341560364,0.3974674344062805,-0.012409703806042671,0.5863998532295227,0.3069669008255005,-0.024477383121848106,0.5636014342308044,0.21645453572273254,-0.0442485436797142,0.5590314269065857,0.303375780582428,-0.029345784336328506,0.5663049221038818,0.3562372624874115,-0.01032586395740509,COPY
0.5433706641197205,0.6129775643348694,-7.115247058209206e-07,0.4700656831264496,0.57230544090271,-0.01981019601225853,0.41002094745635986,0.4789414405822754,-0.030520908534526825,0.39277568459510803,0.37160223722457886,-0.04552881792187691,0.4341655969619751,0.31285908818244934,-0.054883603006601334,0.4542357623577118,0.337995707988739,0.010081123560667038,0.43113911151885986,0.24834099411964417,-0.030347827821969986,0.4463938772678375,0.35240623354911804,-0.05206902697682381,0.46172523498535156,0.40468791127204895,-0.05987756699323654,0.49638354778289795,0.32058873772621155,0.005020858254283667,0.4758523106575012,0.23141779005527496,-0.035080090165138245,0.4930354654788971,0.36534571647644043,-0.04057725891470909,0.5086589455604553,0.41059449315071106,-0.031859561800956726,0.5408506393432617,0.3107530176639557,-0.008208237588405609,0.5202220678329468,0.21480101346969604,-0.04687768965959549,0.5273554921150208,0.3484049141407013,-0.03154955059289932,0.539888858795166,0.40455684065818787,-0.007559413556009531,0.5886020660400391,0.3154541254043579,-0.0240645632147789,0.5668356418609619,0.22435392439365387,-0.041472338140010834,0.5616277456283569,0.310617059469223,-0.0258166640996933,0.5679671764373779,0.36190319061279297,-0.006689521949738264,COPY
0.5455777049064636,0.6299784779548645,-7.066464036142861e-07,0.473256379365921,0.5850710868835449,-0.018296994268894196,0.41519010066986084,0.49260213971138,-0.02877381630241871,0.3967231214046478,0.38528695702552795,-0.044138044118881226,0.43571412563323975,0.33036723732948303,-0.05444605275988579,0.45617932081222534,0.354636549949646,0.014891430735588074,0.4336243271827698,0.2644062638282776,-0.024605926126241684,0.44601327180862427,0.3621997833251953,-0.04673587530851364,0.46082448959350586,0.4164886176586151,-0.054564688354730606,0.4981083273887634,0.3363148272037506,0.009024578146636486,0.4783869981765747,0.24575689435005188,-0.03125523403286934,0.49162450432777405,0.37573546171188354,-0.038937367498874664,0.5057260394096375,0.43351322412490845,-0.03102860599756241,0.5427836775779724,0.3273642361164093,-0.004907949827611446,0.5227905511856079,0.23301979899406433,-0.043910637497901917,0.5276575088500977,0.3625256419181824,-0.031521644443273544,0.5390055179595947,0.4290292263031006,-0.008740594610571861,0.5909853577613831,0.33444738388061523,-0.021207908168435097,0.5694414377212524,0.2424631416797638,-0.039457257837057114,0.5633447766304016,0.32556670904159546,-0.02556692250072956,0.5691269040107727,0.383078932762146,-0.0072152032516896725,COPY
0.5482535362243652,0.6428095698356628,-6.992827366048004e-07,0.4760805368423462,0.5981593728065491,-0.018707197159528732,0.41774773597717285,0.5046894550323486,-0.028700031340122223,0.40100687742233276,0.3958778381347656,-0.043457698076963425,0.4418478310108185,0.3381218910217285,-0.052937738597393036,0.4578894376754761,0.36479702591896057,0.015349428169429302,0.4367223083972931,0.2769102156162262,-0.023848220705986023,0.45020633935928345,0.37640517950057983,-0.04593881592154503,0.4646146893501282,0.43045979738235474,-0.053865380585193634,0.5008866786956787,0.34650057554244995,0.0097774313762784,0.4827587604522705,0.25740113854408264,-0.02984846755862236,0.4970459043979645,0.3885379135608673,-0.037185072898864746,0.5109070539474487,0.4441986382007599,-0.029170650988817215,0.5464057922363281,0.3390723168849945,-0.003964439500123262,0.5283213257789612,0.24394948780536652,-0.04248310998082161,0.5334945321083069,0.373746782541275,-0.02965284138917923,0.5441712737083435,0.4393247067928314,-0.006728154141455889,0.5955080389976501,0.34820088744163513,-0.020165160298347473,0.5762818455696106,0.2567944824695587,-0.03806073218584061,0.5700942873954773,0.3392143249511719,-0.024030311033129692,0.5747002959251404,0.39527127146720886,-0.005638387985527515,COPY
0.5495166778564453,0.6560195684432983,-6.951305522306939e-07,0.47902971506118774,0.6081198453903198,-0.019405636936426163,0.42215415835380554,0.5113989114761353,-0.03052251599729061,0.4064346253871918,0.4024233818054199,-0.045794326812028885,0.44783830642700195,0.34616509079933167,-0.055643148720264435,0.4640333950519562,0.37107446789741516,0.01145557127892971,0.44578540325164795,0.28299617767333984,-0.027500487864017487,0.4566088616847992,0.3849141001701355,-0.04921714961528778,0.4694385528564453,0.43994030356407166,-0.05722625553607941,0.5069448351860046,0.3559368848800659,0.006305359769612551,0.4905693233013153,0.2697449326515198,-0.031079141423106194,0.5023753643035889,0.39914920926094055,-0.037317682057619095,0.515494167804718,0.44944170117378235,-0.029858088120818138,0.5527622103691101,0.3511796295642853,-0.006772961001843214,0.5366172790527344,0.256719708442688,-0.04335547983646393,0.5402861833572388,0.38511011004447937,-0.029343565925955772,0.5503118634223938,0.44578397274017334,-0.006943968590348959,0.6019022464752197,0.3625042736530304,-0.02237098105251789,0.584028422832489,0.2719059884548187,-0.03915420547127724,0.5770817995071411,0.35432422161102295,-0.02416394278407097,0.5809720754623413,0.4072625935077667,-0.005770325660705566,COPY
0.5471143126487732,0.6648338437080383,-6.851367970739375e-07,0.47889479994773865,0.6083698272705078,-0.020274069160223007,0.4286832809448242,0.5084213018417358,-0.032390985637903214,0.41314899921417236,0.3990410566329956,-0.04865197837352753,0.4532743990421295,0.3457717001438141,-0.05947303771972656,0.4734913408756256,0.3754020929336548,0.010684838518500328,0.45629701018333435,0.2859692871570587,-0.030193092301487923,0.46426671743392944,0.3855385482311249,-0.05370346084237099,0.4761810898780823,0.44330981373786926,-0.0625436007976532,0.5165229439735413,0.36580154299736023,0.006069714669138193,0.5015482306480408,0.27831918001174927,-0.0322071835398674,0.5092225074768066,0.4054732024669647,-0.0395890474319458,0.5204956531524658,0.45629698038101196,-0.03312882408499718,0.5622141361236572,0.3665546476840973,-0.006576086860150099,0.5476173162460327,0.2679082751274109,-0.04357220605015755,0.5466735363006592,0.3943498730659485,-0.029416315257549286,0.5549464225769043,0.45671990513801575,-0.006911092437803745,0.6108273863792419,0.38314512372016907,-0.021832890808582306,0.595049262046814,0.2900618016719818,-0.03816097602248192,0.5846360325813293,0.3691905438899994,-0.022811487317085266,0.586967945098877,0.4219250977039337,-0.0042497543618083,COPY
